S.No,AppTag,LOB,AuthReq,ImmediateTxf,ClarfierQuestion,NextAction,Onboarding Eligible
1473,policy_renters-vague,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX344XYwav,POLICY_CHANGE,Y
1474,policy_renters-vague,21V,Y,N,SNLUXXPAXX344XYwav,TRANSFER,Y
1475,policy_renters-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,SNLUXXPAXX344XYwav,TRANSFER,Y
1476,policy_renters-vague,21SV,Y,N,SNLUXXPAXX344XYwav,TRANSFER,Y
1477,policy_renters-vague,21SM,Y,N,SNLUXXPAXX344XYwav,TRANSFER,Y
1478,policy_renters-vague,SHARED_MAIN_MENU_FWS,Y,Y,SNLUXXPAXX344XYwav,TRANSFER,Y
1479,policy_rideshare-vague,SHARED_MM_BW,Y,N,SNLUXXPAXX345XYwav,POLICY_CHANGE,Y
1480,policy_rideshare-vague,BW_PROD_BW,N,N,SNLUXXPAXX345XYwav,BW_POLICY_COLLECTION,Y
1481,policy_rideshare-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX345XYwav,FMST_AGENT_POLICY_SERVICE,Y
1482,policy_rideshare-vague,FARM_PL_FAS,N,N,SNLUXXPAXX345XYwav,FAS_PL_MAINMENU,Y
1483,policy_rideshare-vague,SHARED_MM_FARMERSERVICE,Y,N,SNLUXXPAXX345XYwav,FARM_SLS_AUTO,Y
1484,policy_rideshare-vague,FARMER_SALES_FARMER_TRAINING,Y,N,SNLUXXPAXX345XYwav,FARM_SLS_AUTO,Y
1485,policy_rideshare-vague,FARMER_VANITY_VANITY,Y,N,SNLUXXPAXX345XYwav,FARM_SLS_AUTO,Y
1486,policy_rideshare-vague,SHARED_MM_HOMEOWNER,Y,Y,SNLUXXPAXX345XYwav,FARM_SLS_AUTO,Y
1487,policy_rideshare-vague,21V,Y,N,SNLUXXPAXX345XYwav,21ST_SALES_VANITY_FF,Y
1488,policy_rideshare-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,SNLUXXPAXX345XYwav,21ST_SALES_VANITY_FF,Y
1489,policy_rideshare-vague,21SV,Y,N,SNLUXXPAXX345XYwav,21ST_SALES_VANITY_FF,Y
1490,policy_rideshare-vague,21SM,Y,N,SNLUXXPAXX345XYwav,21ST_SALES_VANITY_FF,Y
1491,policy_rideshare-vague,SHARED_MAIN_MENU_FWS,Y,Y,SNLUXXPAXX345XYwav,Shared_Quotes,Y
1492,policy_rv-vague,SHARED_MM_BW,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1493,policy_rv-vague,BW_PROD_BW,N,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1494,policy_rv-vague,FOREMOST_AGENT_FOREMOST,N,Y,SNLUXXPAXX346XYwav,FMST_AGENT_POLICY,Y
1495,policy_rv-vague,FARM_PL_FAS,N,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1496,policy_rv-vague,SHARED_MM_FARMERSERVICE,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1497,policy_rv-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1498,policy_rv-vague,FARMER_VANITY_VANITY,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1499,policy_rv-vague,SHARED_MM_HOMEOWNER,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1500,policy_rv-vague,21V,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1501,policy_rv-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1502,policy_rv-vague,21SV,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1503,policy_rv-vague,21SM,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1504,policy_rv-vague,SHARED_MAIN_MENU_FWS,Y,Y,SNLUXXPAXX346XYwav,TRANSFER,Y
1505,policy_schedule-query,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1506,policy_schedule-query,BW_PROD_BW,N,Y,NA,SCHEDULES ,Y
1507,policy_schedule-query,FOREMOST_AGENT_FOREMOST,N,N,NA,SCHEDULES ,Y
1508,policy_schedule-query,FARM_PL_FAS,N,N,NA,FAS_PL_MAINMENU,Y
1509,policy_schedule-query,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1510,policy_schedule-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1511,policy_schedule-query,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1512,policy_schedule-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1513,policy_schedule-query,21V,Y,N,NA,TRANSFER,Y
1514,policy_schedule-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1515,policy_schedule-query,21SV,Y,N,NA,TRANSFER,Y
1516,policy_schedule-query,21SM,Y,N,NA,TRANSFER,Y
1517,policy_schedule-query,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1518,policy_service-vague,SHARED_MM_BW,Y,N,SNLUXXPAXX347XYwav,TRANSFER,Y
1519,policy_service-vague,BW_PROD_BW,N,N,SNLUXXPAXX347XYwav,BW_POLICY_COLLECTION,Y
1520,policy_service-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX347XYwav,FMST_AGENT_POLICY_SERVICE,Y
1521,policy_service-vague,FARM_PL_FAS,N,N,SNLUXXPAXX347XYwav,FAS_POLICY_MAINMENU,Y
1522,policy_service-vague,SHARED_MM_FARMERSERVICE,Y,N,SNLUXXPAXX347XYwav,TRANSFER,Y
1523,policy_service-vague,FARMER_SALES_FARMER_TRAINING,Y,N,SNLUXXPAXX347XYwav,SHARED_MAIN_MENU,Y
1524,policy_service-vague,FARMER_VANITY_VANITY,Y,N,SNLUXXPAXX347XYwav,TRANSFER,Y
1525,policy_service-vague,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX347XYwav,SHARED_MAIN_MENU,Y
1526,policy_service-vague,21V,Y,N,SNLUXXPAXX347XYwav,TRANSFER,Y
1527,policy_service-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,SNLUXXPAXX347XYwav,TRANSFER,Y
1528,policy_service-vague,21SV,Y,N,SNLUXXPAXX347XYwav,TRANSFER,Y
1529,policy_service-vague,21SM,Y,N,SNLUXXPAXX347XYwav,TRANSFER,Y
1530,policy_service-vague,SHARED_MAIN_MENU_FWS,Y,N,SNLUXXPAXX347XYwav,TRANSFER,Y
1531,policy_specialty_dwelling-vague,SHARED_MM_BW,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1532,policy_specialty_dwelling-vague,BW_PROD_BW,N,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1533,policy_specialty_dwelling-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX348XYwav,FMST_AGENT_POLICY,Y
1534,policy_specialty_dwelling-vague,FARM_PL_FAS,N,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1535,policy_specialty_dwelling-vague,SHARED_MM_FARMERSERVICE,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1536,policy_specialty_dwelling-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1537,policy_specialty_dwelling-vague,FARMER_VANITY_VANITY,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1538,policy_specialty_dwelling-vague,SHARED_MM_HOMEOWNER,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1539,policy_specialty_dwelling-vague,21V,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1540,policy_specialty_dwelling-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1541,policy_specialty_dwelling-vague,21SV,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1542,policy_specialty_dwelling-vague,21SM,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1543,policy_specialty_dwelling-vague,SHARED_MAIN_MENU_FWS,Y,Y,SNLUXXPAXX348XYwav,TRANSFER,Y
1544,policy_status-query,SHARED_MM_BW,Y,N,NA,BILLING_PAYMENT,Y
1545,policy_status-query,BW_PROD_BW,N,N,NA,POLICY_STATUS,Y
1546,policy_status-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1547,policy_status-query,FARM_PL_FAS,N,N,NA,FAS_POLICY_MAINMENU,Y
1548,policy_status-query,SHARED_MM_FARMERSERVICE,Y,N,NA,BILLING_PAYMENT,Y
1549,policy_status-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,BILLING_PAYMENT,Y
1550,policy_status-query,FARMER_VANITY_VANITY,Y,N,NA,BILLING_PAYMENT,Y
1551,policy_status-query,SHARED_MM_HOMEOWNER,Y,N,NA,BILLING_PAYMENT,Y
1552,policy_status-query,21V,Y,N,NA,BILLING_PAYMENT,Y
1553,policy_status-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,BILLING_PAYMENT,Y
1554,policy_status-query,21SV,Y,N,NA,BILLING_PAYMENT,Y
1555,policy_status-query,21SM,Y,N,NA,BILLING_PAYMENT,Y
1556,policy_status-query,SHARED_MAIN_MENU_FWS,Y,N,NA,BILLING_PAYMENT,Y
1557,policy_umbrella-vague,SHARED_MM_BW,Y,N,SNLUXXPAXX349XYwav,TRANSFER,Y
1558,policy_umbrella-vague,BW_PROD_BW,N,N,SNLUXXPAXX349XYwav,BW_POLICY_COLLECTION,Y
1559,policy_umbrella-vague,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX349XYwav,FMST_AGENT_OTHERPROD,Y
1560,policy_umbrella-vague,FARM_PL_FAS,N,N,SNLUXXPAXX349XYwav,FAS_UMBRELLA_MENU,Y
1561,policy_umbrella-vague,SHARED_MM_FARMERSERVICE,Y,N,SNLUXXPAXX349XYwav,TRANSFER,Y
1562,policy_umbrella-vague,FARMER_SALES_FARMER_TRAINING,Y,N,SNLUXXPAXX349XYwav,POLICY_CHANGE,Y
1563,policy_umbrella-vague,FARMER_VANITY_VANITY,Y,N,SNLUXXPAXX349XYwav,TRANSFER,Y
1564,policy_umbrella-vague,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX349XYwav,POLICY_CHANGE,Y
1565,policy_umbrella-vague,21V,Y,N,SNLUXXPAXX349XYwav,TRANSFER,Y
1566,policy_umbrella-vague,21_VANITY_FF_AUTO_SERVICE,Y,N,SNLUXXPAXX349XYwav,TRANSFER,Y
1567,policy_umbrella-vague,21SV,Y,N,SNLUXXPAXX349XYwav,TRANSFER,Y
1568,policy_umbrella-vague,21SM,Y,N,SNLUXXPAXX349XYwav,TRANSFER,Y
1569,policy_umbrella-vague,SHARED_MAIN_MENU_FWS,Y,N,SNLUXXPAXX349XYwav,TRANSFER,Y
1570,policy_workers_compensation-vague,SHARED_MM_BW,Y,Y,NA,TRANSFER,Y
1571,policy_workers_compensation-vague,BW_PROD_BW,N,Y,NA,TRANSFER,Y
1572,policy_workers_compensation-vague,FOREMOST_AGENT_FOREMOST,N,Y,NA,TRANSFER,Y
1573,policy_workers_compensation-vague,FARM_PL_FAS,N,Y,NA,TRANSFER,Y
1574,policy_workers_compensation-vague,SHARED_MM_FARMERSERVICE,Y,Y,NA,TRANSFER,Y
1575,policy_workers_compensation-vague,FARMER_SALES_FARMER_TRAINING,Y,Y,NA,TRANSFER,Y
1576,policy_workers_compensation-vague,FARMER_VANITY_VANITY,Y,Y,NA,TRANSFER,Y
1577,policy_workers_compensation-vague,SHARED_MM_HOMEOWNER,Y,Y,NA,TRANSFER,Y
1578,policy_workers_compensation-vague,21V,Y,Y,NA,TRANSFER,Y
1579,policy_workers_compensation-vague,21_VANITY_FF_AUTO_SERVICE,Y,Y,NA,TRANSFER,Y
1580,policy_workers_compensation-vague,21SV,Y,Y,NA,TRANSFER,Y
1581,policy_workers_compensation-vague,21SM,Y,Y,NA,TRANSFER,Y
1582,policy_workers_compensation-vague,SHARED_MAIN_MENU_FWS,Y,Y,NA,TRANSFER,Y
1583,policy-add_remove_driver,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1584,policy-add_remove_driver,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1585,policy-add_remove_driver,FOREMOST_AGENT_FOREMOST,N,N,NA,BW_POLICY_COLLECTION,Y
1586,policy-add_remove_driver,FARM_PL_FAS,N,N,NA,FAS_POLICY_AUTO,Y
1587,policy-add_remove_driver,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1588,policy-add_remove_driver,FARMER_SALES_FARMER_TRAINING,Y,N,NA,TRANSFER,Y
1589,policy-add_remove_driver,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1590,policy-add_remove_driver,SHARED_MM_HOMEOWNER,Y,N,NA,TRANSFER,Y
1591,policy-add_remove_driver,21V,Y,N,NA,TRANSFER,Y
1592,policy-add_remove_driver,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1593,policy-add_remove_driver,21SV,Y,N,NA,TRANSFER,Y
1594,policy-add_remove_driver,21SM,Y,N,NA,TRANSFER,Y
1595,policy-add_remove_driver,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1596,policy-cancel,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1597,policy-cancel,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1598,policy-cancel,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY,Y
1599,policy-cancel,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
1600,policy-cancel,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1601,policy-cancel,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1602,policy-cancel,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1603,policy-cancel,SHARED_MM_HOMEOWNER,Y,N,NA,TRANSFER,Y
1604,policy-cancel,21V,Y,N,NA,TRANSFER,Y
1605,policy-cancel,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1606,policy-cancel,21SV,Y,N,NA,TRANSFER,Y
1607,policy-cancel,21SM,Y,N,NA,TRANSFER,Y
1608,policy-cancel,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1609,policy-get_help,SHARED_MM_BW,Y,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1610,policy-get_help,BW_PROD_BW,N,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1611,policy-get_help,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX350XYwav,FMST_AGENT_POLICY_SERVICE,Y
1612,policy-get_help,FARM_PL_FAS,N,N,SNLUXXPAXX350XYwav,FAS_PL_MAINMENU,Y
1613,policy-get_help,SHARED_MM_FARMERSERVICE,Y,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1614,policy-get_help,FARMER_SALES_FARMER_TRAINING,Y,N,SNLUXXPAXX350XYwav,SHARED_MAIN_MENU,Y
1615,policy-get_help,FARMER_VANITY_VANITY,Y,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1616,policy-get_help,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX350XYwav,SHARED_MAIN_MENU,Y
1617,policy-get_help,21V,Y,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1618,policy-get_help,21_VANITY_FF_AUTO_SERVICE,Y,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1619,policy-get_help,21SV,Y,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1620,policy-get_help,21SM,Y,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1621,policy-get_help,SHARED_MAIN_MENU_FWS,Y,N,SNLUXXPAXX350XYwav,TRANSFER,Y
1622,policy-query,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1623,policy-query,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1624,policy-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1625,policy-query,FARM_PL_FAS,N,Y,NA,FAS_PL_MAINMENU,Y
1626,policy-query,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1627,policy-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1628,policy-query,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1629,policy-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1630,policy-query,21V,Y,N,NA,TRANSFER,Y
1631,policy-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1632,policy-query,21SV,Y,N,NA,TRANSFER,Y
1633,policy-query,21SM,Y,N,NA,TRANSFER,Y
1634,policy-query,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1635,policy-reinstate,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1636,policy-reinstate,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1637,policy-reinstate,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1638,policy-reinstate,FARM_PL_FAS,N,N,NA,FAS_PL_MAINMENU,Y
1639,policy-reinstate,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1640,policy-reinstate,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1641,policy-reinstate,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1642,policy-reinstate,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1643,policy-reinstate,21V,Y,N,NA,TRANSFER,Y
1644,policy-reinstate,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1645,policy-reinstate,21SV,Y,N,NA,TRANSFER,Y
1646,policy-reinstate,21SM,Y,N,NA,TRANSFER,Y
1647,policy-reinstate,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1648,policy-renew,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1649,policy-renew,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1650,policy-renew,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1651,policy-renew,FARM_PL_FAS,N,N,NA,FAS_POLICY_COLLECTION,Y
1652,policy-renew,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1653,policy-renew,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1654,policy-renew,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1655,policy-renew,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1656,policy-renew,21V,Y,N,NA,TRANSFER,Y
1657,policy-renew,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1658,policy-renew,21SV,Y,N,NA,TRANSFER,Y
1659,policy-renew,21SM,Y,N,NA,TRANSFER,Y
1660,policy-renew,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1661,policy-rewrite,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1662,policy-rewrite,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1663,policy-rewrite,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_POLICY_SERVICE,Y
1664,policy-rewrite,FARM_PL_FAS,N,N,NA,FAS_PL_MAINMENU,Y
1665,policy-rewrite,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1666,policy-rewrite,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1667,policy-rewrite,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1668,policy-rewrite,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1669,policy-rewrite,21V,Y,N,NA,TRANSFER,Y
1670,policy-rewrite,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1671,policy-rewrite,21SV,Y,N,NA,TRANSFER,Y
1672,policy-rewrite,21SM,Y,N,NA,TRANSFER,Y
1673,policy-rewrite,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1674,policy-verify,SHARED_MM_BW,Y,N,SNLUXXPAXX351XYwav,TRANSFER,Y
1675,policy-verify,BW_PROD_BW,N,N,SNLUXXPAXX351XYwav,BW_POLICY_COLLECTION,Y
1676,policy-verify,FOREMOST_AGENT_FOREMOST,N,Y,SNLUXXPAXX351XYwav,FMST_AGENT_POLICY_SERVICE,Y
1677,policy-verify,FARM_PL_FAS,N,N,SNLUXXPAXX351XYwav,FAS_PL_MAINMENU,Y
1678,policy-verify,SHARED_MM_FARMERSERVICE,Y,N,SNLUXXPAXX351XYwav,TRANSFER,Y
1679,policy-verify,FARMER_SALES_FARMER_TRAINING,Y,N,SNLUXXPAXX351XYwav,SHARED_MAIN_MENU,Y
1680,policy-verify,FARMER_VANITY_VANITY,Y,N,SNLUXXPAXX351XYwav,TRANSFER,Y
1681,policy-verify,SHARED_MM_HOMEOWNER,Y,N,SNLUXXPAXX351XYwav,SHARED_MAIN_MENU,Y
1682,policy-verify,21V,Y,N,SNLUXXPAXX351XYwav,TRANSFER,Y
1683,policy-verify,21_VANITY_FF_AUTO_SERVICE,Y,N,SNLUXXPAXX351XYwav,TRANSFER,Y
1684,policy-verify,21SV,Y,N,SNLUXXPAXX351XYwav,TRANSFER,Y
1685,policy-verify,21SM,Y,N,SNLUXXPAXX351XYwav,TRANSFER,Y
1686,policy-verify,SHARED_MAIN_MENU_FWS,Y,N,SNLUXXPAXX351XYwav,TRANSFER,Y
1687,premium-query,SHARED_MM_BW,Y,N,NA,TRANSFER,Y
1688,premium-query,BW_PROD_BW,N,N,NA,BW_POLICY_COLLECTION,Y
1689,premium-query,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_BILLING,Y
1690,premium-query,FARM_PL_FAS,N,N,NA,FAS_PL_MAINMENU,Y
1691,premium-query,SHARED_MM_FARMERSERVICE,Y,N,NA,TRANSFER,Y
1692,premium-query,FARMER_SALES_FARMER_TRAINING,Y,N,NA,POLICY_CHANGE,Y
1693,premium-query,FARMER_VANITY_VANITY,Y,N,NA,TRANSFER,Y
1694,premium-query,SHARED_MM_HOMEOWNER,Y,N,NA,POLICY_CHANGE,Y
1695,premium-query,21V,Y,N,NA,TRANSFER,Y
1696,premium-query,21_VANITY_FF_AUTO_SERVICE,Y,N,NA,TRANSFER,Y
1697,premium-query,21SV,Y,N,NA,TRANSFER,Y
1698,premium-query,21SM,Y,N,NA,TRANSFER,Y
1699,premium-query,SHARED_MAIN_MENU_FWS,Y,N,NA,TRANSFER,Y
1700,quote_auto-get,SHARED_MM_BW,N,N,NA,Shared_Quotes,Y
1701,quote_auto-get,BW_PROD_BW,N,Y,NA,TRANSFER,Y
1702,quote_auto-get,FOREMOST_AGENT_FOREMOST,N,Y,NA,TRANSFER,Y
1703,quote_auto-get,FARM_PL_FAS,N,Y,NA,TRANSFER ,Y
1704,quote_auto-get,SHARED_MM_FARMERSERVICE,N,N,NA,FARMER_VAN,Y
1705,quote_auto-get,FARMER_SALES_FARMER_TRAINING,N,N,NA,FARMER_VAN,Y
1706,quote_auto-get,FARMER_VANITY_VANITY,N,N,NA,FARMER_VAN,Y
1707,quote_auto-get,SHARED_MM_HOMEOWNER,N,N,NA,FARMER_VAN,Y
1708,quote_auto-get,21V,N,N,NA,Shared_Quotes,Y
1709,quote_auto-get,21_VANITY_FF_AUTO_SERVICE,N,N,NA,Shared_Quotes,Y
1710,quote_auto-get,21SV,N,N,NA,Shared_Quotes,Y
1711,quote_auto-get,21SM,N,N,NA,Shared_Quotes,Y
1712,quote_auto-get,SHARED_MAIN_MENU_FWS,N,N,NA,Shared_Quotes,Y
1713,quote_boat-get,SHARED_MM_BW,N,Y,NA,TRANSFER,Y
1714,quote_boat-get,BW_PROD_BW,N,Y,NA,TRANSFER,Y
1715,quote_boat-get,FOREMOST_AGENT_FOREMOST,N,Y,NA,TRANSFER,Y
1716,quote_boat-get,FARM_PL_FAS,N,Y,NA,TRANSFER ,Y
1717,quote_boat-get,SHARED_MM_FARMERSERVICE,N,Y,NA,TRANSFER,Y
1718,quote_boat-get,FARMER_SALES_FARMER_TRAINING,N,Y,NA,TRANSFER ,Y
1719,quote_boat-get,FARMER_VANITY_VANITY,N,Y,NA,TRANSFER ,Y
1720,quote_boat-get,SHARED_MM_HOMEOWNER,N,Y,NA,TRANSFER,Y
1721,quote_boat-get,21V,N,Y,NA,TRANSFER,Y
1722,quote_boat-get,21_VANITY_FF_AUTO_SERVICE,N,Y,NA,TRANSFER,Y
1723,quote_boat-get,21SV,N,Y,NA,TRANSFER,Y
1724,quote_boat-get,21SM,N,Y,NA,TRANSFER,Y
1725,quote_boat-get,SHARED_MAIN_MENU_FWS,N,Y,NA,TRANSFER,Y
1726,quote_combination-get,SHARED_MM_BW,N,N,SNLUXXPAXX352XYwav,Shared_Quotes,Y
1727,quote_combination-get,BW_PROD_BW,N,N,SNLUXXPAXX352XYwav,BW_POLICY_COLLECTION,Y
1728,quote_combination-get,FOREMOST_AGENT_FOREMOST,N,N,SNLUXXPAXX352XYwav,FMST_AGENT_MM,Y
1729,quote_combination-get,FARM_PL_FAS,N,N,SNLUXXPAXX352XYwav,FARMER_VAN ,Y
1730,quote_combination-get,SHARED_MM_FARMERSERVICE,N,N,SNLUXXPAXX352XYwav,FARMER_VAN,Y
1731,quote_combination-get,FARMER_SALES_FARMER_TRAINING,N,N,SNLUXXPAXX352XYwav,FARMER_VAN,Y
1732,quote_combination-get,FARMER_VANITY_VANITY,N,N,SNLUXXPAXX352XYwav,FARMER_VAN,Y
1733,quote_combination-get,SHARED_MM_HOMEOWNER,N,N,SNLUXXPAXX352XYwav,FARMER_VAN,Y
1734,quote_combination-get,21V,N,N,SNLUXXPAXX352XYwav,Shared_Quotes,Y
1735,quote_combination-get,21_VANITY_FF_AUTO_SERVICE,N,Y,SNLUXXPAXX352XYwav,Shared_Quotes,Y
1736,quote_combination-get,21SV,N,Y,SNLUXXPAXX352XYwav,Shared_Quotes,Y
1737,quote_combination-get,21SM,N,Y,SNLUXXPAXX352XYwav,Shared_Quotes,Y
1738,quote_combination-get,SHARED_MAIN_MENU_FWS,N,Y,SNLUXXPAXX352XYwav,Shared_Quotes,Y
1739,quote_homeowners-get,SHARED_MM_BW,N,Y,NA,TRANSFER,Y
1740,quote_homeowners-get,BW_PROD_BW,N,N,NA,FS_HOMEOWNER,Y
1741,quote_homeowners-get,FOREMOST_AGENT_FOREMOST,N,N,NA,FMST_AGENT_MM,Y
1742,quote_homeowners-get,FARM_PL_FAS,N,N,NA,FS_HOMEOWNER,Y
1743,quote_homeowners-get,SHARED_MM_FARMERSERVICE,N,N,NA,FS_HOMEOWNER,Y
1744,quote_homeowners-get,FARMER_SALES_FARMER_TRAINING,N,N,NA,FS_HOMEOWNER ,Y
1745,quote_homeowners-get,FARMER_VANITY_VANITY,N,N,NA,FS_HOMEOWNER ,Y
1746,quote_homeowners-get,SHARED_MM_HOMEOWNER,N,N,NA,FS_HOMEOWNER,Y
1747,quote_homeowners-get,21V,N,N,NA,Shared_Quotes,Y
1748,quote_homeowners-get,21_VANITY_FF_AUTO_SERVICE,N,N,NA,Shared_Quotes,Y
1749,quote_homeowners-get,21SV,N,N,NA,Shared_Quotes,Y
1750,quote_homeowners-get,21SM,N,N,NA,Shared_Quotes,Y
